WHO_REGION,COUNTRY_NAME,COUNTRY_CODE,ISO_YEAR,ISO_WEEK,ISO_START_DATE,SEX,AGEGROUP,AGEGROUP_NUM,DAILY_CASES,DAILY_CASES_DEATHS,DETAILED_CASES,DETAILED_CASES_DEATHS,DETAILED_CASES_CONFIRMED,DETAILED_CASES_DEATHS_CONFIRMED,DETAILED_CASES_PROBABLE,DETAILED_CASES_DEATHS_PROBABLE,DETAILED_CASES_HOSPITALISED,DETAILED_CASES_HW,DETAILED_CASES_DEATHS_HW,DETAILED_CASES_DISCHARGED,PERSONS_TESTED,PERSONS_TESTED_PCR,DAILY_DS,DETAILED_CASES_DS,DETAILED_CASES_DEATHS_DS,DETAILED_CASES_HOSPITALISED_DS,DETAILED_CASES_HW_DS,TEST_DS,LASTUPDATED_UTC,,ra,sum,sum_d
EUR,The United Kingdom,GBR,2020,33,2020-08-09T16:00:00.000Z,All,All,0,7797,69,7789,144,7789,144,,,,0,0,,1121174,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,0.991150442,320372,41538
EUR,The United Kingdom,GBR,2020,34,2020-08-16T16:00:00.000Z,All,All,0,7728,56,8093,109,8093,109,,,,0,0,,1147938,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,1.145833333,328100,41594
EUR,The United Kingdom,GBR,2020,35,2020-08-23T16:00:00.000Z,All,All,0,8855,74,9593,96,9593,96,,,,0,0,,1204181,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,1.753020892,336955,41668
EUR,The United Kingdom,GBR,2020,36,2020-08-30T16:00:00.000Z,All,All,0,15523,55,18143,117,18143,117,,,,0,0,,1210877,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-12T20:25:10.000Z,,1.458094441,352478,41723
EUR,The United Kingdom,GBR,2020,37,2020-09-06T16:00:00.000Z,All,All,0,22634,83,22454,146,22454,146,,,,0,0,,1548391,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-02T20:35:25.000Z,,1.142087126,375112,41806
EUR,The United Kingdom,GBR,2020,38,2020-09-13T16:00:00.000Z,All,All,0,25850,153,31274,202,31274,202,,,,0,0,,1618799,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,1.717330754,400962,41959
EUR,The United Kingdom,GBR,2020,39,2020-09-20T16:00:00.000Z,All,All,0,44393,245,48012,313,48012,313,,,,0,0,,1598204,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,1.669429865,445355,42204
EUR,The United Kingdom,GBR,2020,40,2020-09-27T16:00:00.000Z,All,All,0,74111,384,83870,447,83870,447,,,,0,0,,1631747,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,1.491425025,519466,42588
EUR,The United Kingdom,GBR,2020,41,2020-10-04T16:00:00.000Z,All,All,0,110531,547,111698,688,111698,688,,,,0,0,,1502476,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,WEEKLY,2022-05-12T20:25:10.000Z,,1.087658666,629997,43135
EUR,The United Kingdom,GBR,2020,42,2020-10-11T16:00:00.000Z,All,All,0,120220,872,124527,1022,124527,1022,,,,0,0,,1895575,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,1.262851439,750217,44007
EUR,The United Kingdom,GBR,2020,43,2020-10-18T16:00:00.000Z,All,All,0,151820,1413,154857,1600,154857,1600,,,,0,1,,1995483,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,1.014280069,902037,45420
EUR,The United Kingdom,GBR,2020,44,2020-10-25T16:00:00.000Z,All,All,0,153988,1958,154189,2248,154189,2248,,,,0,0,,1897581,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,1.055705639,1056025,47378
EUR,The United Kingdom,GBR,2020,45,2020-11-01T16:00:00.000Z,All,All,0,162566,2506,168700,2751,168700,2751,,,,0,3,,2003492,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,1.079721467,1218591,49884
EUR,The United Kingdom,GBR,2020,46,2020-11-08T16:00:00.000Z,All,All,0,175526,2942,170838,3175,170838,3175,,,,0,1,,2191604,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,0.80545902,1394117,52826
EUR,The United Kingdom,GBR,2020,47,2020-11-15T16:00:00.000Z,All,All,0,141379,3173,131137,3439,131137,3439,,,,0,1,,2142382,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.753485313,1535496,55999
EUR,The United Kingdom,GBR,2020,48,2020-11-22T16:00:00.000Z,All,All,0,106527,3228,103746,3522,103746,3522,,,,0,0,,1945553,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-17T04:35:47.000Z,,0.99064087,1642023,59227
EUR,The United Kingdom,GBR,2020,49,2020-11-29T16:00:00.000Z,All,All,0,105530,3102,109961,3349,109961,3349,,,,0,0,,2162877,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.314431915,1747553,62329
EUR,The United Kingdom,GBR,2020,50,2020-12-06T16:00:00.000Z,All,All,0,138712,3017,153485,3499,153485,3499,,,,0,0,,2244340,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,1.570166965,1886265,65346
EUR,The United Kingdom,GBR,2020,51,2020-12-13T16:00:00.000Z,All,All,0,217801,3291,234234,3922,234234,3922,,,,0,0,,2510496,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,1.116000386,2104066,68637
EUR,The United Kingdom,GBR,2020,52,2020-12-20T16:00:00.000Z,All,All,0,243066,3905,273882,4780,273882,4780,,,,0,1,,2841487,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z,,1.553944196,2347132,72542
EUR,The United Kingdom,GBR,2020,53,2020-12-27T16:00:00.000Z,All,All,0,377711,4890,405935,5627,405935,5627,,,,0,0,,2818221,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,1.11901692,2724843,77432
EUR,The United Kingdom,GBR,2021,1,2021-01-03T16:00:00.000Z,All,All,0,422665,6202,381508,7378,381508,7378,,,,0,2,,3741171,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-19T20:25:21.000Z,,0.752075521,3147508,83634
EUR,The United Kingdom,GBR,2021,2,2021-01-10T16:00:00.000Z,All,All,0,317876,8147,301204,9238,301204,9238,,,,0,1,,3838582,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-19T20:25:21.000Z,,0.774320804,3465384,91781
EUR,The United Kingdom,GBR,2021,3,2021-01-17T16:00:00.000Z,All,All,0,246138,9031,224933,9488,224933,9488,,,,0,2,,3947519,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.698274951,3711522,100812
EUR,The United Kingdom,GBR,2021,4,2021-01-24T16:00:00.000Z,All,All,0,171872,7864,164727,8138,164727,8138,,,,0,1,,4361771,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-02T20:35:25.000Z,,0.76162493,3883394,108676
EUR,The United Kingdom,GBR,2021,5,2021-01-31T16:00:00.000Z,All,All,0,130902,5896,121757,6378,121757,6378,,,,0,0,,4586235,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z,,0.718201403,4014296,114572
EUR,The United Kingdom,GBR,2021,6,2021-02-07T16:00:00.000Z,All,All,0,94014,4352,87838,5055,87838,5055,,,,0,1,,4091229,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-02T20:35:25.000Z,,0.852724062,4108310,118924
EUR,The United Kingdom,GBR,2021,7,2021-02-14T16:00:00.000Z,All,All,0,80168,3188,78416,3978,78416,3978,,,,0,0,,3544686,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,0.766877058,4188478,122112
EUR,The United Kingdom,GBR,2021,8,2021-02-21T16:00:00.000Z,All,All,0,61479,2016,54779,2747,54779,2747,,,,0,0,,4314287,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,0.675157371,4249957,124128
EUR,The United Kingdom,GBR,2021,9,2021-02-28T16:00:00.000Z,All,All,0,41508,1322,40637,2030,40637,2030,,,,0,1,,5650639,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,0.971258553,4291465,125450
EUR,The United Kingdom,GBR,2021,10,2021-03-07T16:00:00.000Z,All,All,0,40315,903,39986,1523,39986,1523,,,,0,0,,9383120,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-19T20:25:21.000Z,,0.945677787,4331780,126353
EUR,The United Kingdom,GBR,2021,11,2021-03-14T16:00:00.000Z,All,All,0,38125,590,38886,1100,38886,1100,,,,0,0,,9695020,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,0.996144262,4369905,126943
EUR,The United Kingdom,GBR,2021,12,2021-03-21T16:00:00.000Z,All,All,0,37978,400,36988,737,36988,737,,,,0,0,,8312810,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,0.714176629,4407883,127343
EUR,The United Kingdom,GBR,2021,13,2021-03-28T16:00:00.000Z,All,All,0,27123,254,23198,555,23198,555,,,,0,0,,5955712,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.749437747,4435006,127597
EUR,The United Kingdom,GBR,2021,14,2021-04-04T16:00:00.000Z,All,All,0,20327,194,20085,431,20085,431,,,,0,0,,6160050,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-22T20:25:34.000Z,,0.852806612,4455333,127791
EUR,The United Kingdom,GBR,2021,15,2021-04-11T16:00:00.000Z,All,All,0,17335,158,16815,347,16815,347,,,,0,0,,7032366,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.964695702,4472668,127949
EUR,The United Kingdom,GBR,2021,16,2021-04-18T16:00:00.000Z,All,All,0,16723,144,16024,271,16024,271,,,,0,0,,7436559,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-22T20:25:34.000Z,,0.899419961,4489391,128093
EUR,The United Kingdom,GBR,2021,17,2021-04-25T16:00:00.000Z,All,All,0,15041,96,14227,201,14227,201,,,,0,0,,6657766,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-19T20:25:21.000Z,,0.961438734,4504432,128189
EUR,The United Kingdom,GBR,2021,18,2021-05-02T16:00:00.000Z,All,All,0,14461,79,15336,156,15336,156,,,,0,0,,7239509,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.072055874,4518893,128268
EUR,The United Kingdom,GBR,2021,19,2021-05-09T16:00:00.000Z,All,All,0,15503,67,15079,135,15079,135,,,,0,0,,3438393,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z,,1.090885635,4534396,128335
EUR,The United Kingdom,GBR,2021,20,2021-05-16T16:00:00.000Z,All,All,0,16912,51,17624,108,17624,108,,,,0,0,,6821378,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,1.32320246,4551308,128386
EUR,The United Kingdom,GBR,2021,21,2021-05-23T16:00:00.000Z,All,All,0,22378,60,24154,123,24154,123,,,,0,0,,5956502,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,1.509294843,4573686,128446
EUR,The United Kingdom,GBR,2021,22,2021-05-30T16:00:00.000Z,All,All,0,33775,68,37819,105,37819,105,,,,0,0,,5624710,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,1.479674315,4607461,128514
EUR,The United Kingdom,GBR,2021,23,2021-06-06T16:00:00.000Z,All,All,0,49976,57,53055,111,53055,111,,,,0,0,,6425945,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,1.341744037,4657437,128571
EUR,The United Kingdom,GBR,2021,24,2021-06-13T16:00:00.000Z,All,All,0,67055,86,72104,143,72104,143,,,,0,0,,6808901,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.602788755,4724492,128657
EUR,The United Kingdom,GBR,2021,25,2021-06-20T16:00:00.000Z,All,All,0,107475,130,123636,147,123636,147,,,,0,0,,7191583,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z,,1.63270528,4831967,128787
EUR,The United Kingdom,GBR,2021,26,2021-06-27T16:00:00.000Z,All,All,0,175475,151,189668,212,189668,212,,,,0,0,,7580733,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-17T20:24:50.000Z,,1.285032056,5007442,128938
EUR,The United Kingdom,GBR,2021,27,2021-07-04T16:00:00.000Z,All,All,0,225491,238,235053,295,235053,295,,,,0,0,,7616762,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.433542802,5232933,129176
EUR,The United Kingdom,GBR,2021,28,2021-07-11T16:00:00.000Z,All,All,0,323251,315,338748,409,338748,409,,,,0,0,,7615020,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-05-19T20:25:21.000Z,,0.79508184,5556184,129491
EUR,The United Kingdom,GBR,2021,29,2021-07-18T16:00:00.000Z,All,All,0,257011,479,227002,544,227002,544,,,,0,0,,6907842,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.731443401,5813195,129970
EUR,The United Kingdom,GBR,2021,30,2021-07-25T16:00:00.000Z,All,All,0,187989,571,184129,659,184129,659,,,,0,0,,5826245,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-04T20:25:05.000Z,,1.031060328,6001184,130541
EUR,The United Kingdom,GBR,2021,31,2021-08-01T16:00:00.000Z,All,All,0,193828,616,197255,679,197255,679,,,,0,0,,5504055,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-04T20:25:05.000Z,,1.048171575,6195012,131157
EUR,The United Kingdom,GBR,2021,32,2021-08-08T16:00:00.000Z,All,All,0,203165,643,207642,727,207642,727,,,,0,1,,5450202,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-04T20:25:05.000Z,,1.14502498,6398177,131800
EUR,The United Kingdom,GBR,2021,33,2021-08-15T16:00:00.000Z,All,All,0,232629,702,238979,861,238979,861,,,,0,0,,5369578,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.052070034,6630806,132502
EUR,The United Kingdom,GBR,2021,34,2021-08-22T16:00:00.000Z,All,All,0,244742,805,240582,949,240582,949,,,,0,0,,5926255,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.05475562,6875548,133307
EUR,The United Kingdom,GBR,2021,35,2021-08-29T16:00:00.000Z,All,All,0,258143,875,267421,1043,267421,1043,,,,0,1,,7208278,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.95337468,7133691,134182
EUR,The United Kingdom,GBR,2021,36,2021-09-05T16:00:00.000Z,All,All,0,246107,1039,229369,1181,229369,1181,,,,0,0,,8682097,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.825031389,7379798,135221
EUR,The United Kingdom,GBR,2021,37,2021-09-12T16:00:00.000Z,All,All,0,203046,1018,212519,1169,212519,1169,,,,0,0,,7302748,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.191843228,7582844,136239
EUR,The United Kingdom,GBR,2021,38,2021-09-19T16:00:00.000Z,All,All,0,241999,926,244212,1055,244212,1055,,,,0,0,,7236875,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.97195443,7824843,137165
EUR,The United Kingdom,GBR,2021,39,2021-09-26T16:00:00.000Z,All,All,0,235212,815,232357,968,232357,968,,,,0,1,,7017221,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.082729623,8060055,137980
EUR,The United Kingdom,GBR,2021,40,2021-10-03T16:00:00.000Z,All,All,0,254671,777,264410,972,264410,972,,,,0,0,,6805772,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-22T20:25:34.000Z,,1.197776739,8314726,138757
EUR,The United Kingdom,GBR,2021,41,2021-10-10T16:00:00.000Z,All,All,0,305039,863,317442,1114,317442,1114,,,,0,0,,6868578,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z,,1.07980291,8619765,139620
EUR,The United Kingdom,GBR,2021,42,2021-10-17T16:00:00.000Z,All,All,0,329382,966,318084,1202,318084,1202,,,,0,0,,6675234,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z,,0.865572496,8949147,140586
EUR,The United Kingdom,GBR,2021,43,2021-10-24T16:00:00.000Z,All,All,0,285104,1141,282136,1333,282136,1333,,,,0,0,,6144121,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.881909759,9234251,141727
EUR,The United Kingdom,GBR,2021,44,2021-10-31T16:00:00.000Z,All,All,0,251436,1173,240478,1310,240478,1310,,,,0,0,,6342799,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.058193735,9485687,142900
EUR,The United Kingdom,GBR,2021,45,2021-11-07T16:00:00.000Z,All,All,0,266068,1081,275887,1206,275887,1206,,,,0,0,,6479492,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.10989296,9751755,143981
EUR,The United Kingdom,GBR,2021,46,2021-11-14T16:00:00.000Z,All,All,0,295307,976,298796,1152,298796,1152,,,,0,0,,6733306,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-06-24T20:24:40.000Z,,1.019264697,10047062,144957
EUR,The United Kingdom,GBR,2021,47,2021-11-21T16:00:00.000Z,All,All,0,300996,884,300822,1080,300822,1080,,,,0,1,,6953391,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.115496551,10348058,145841
EUR,The United Kingdom,GBR,2021,48,2021-11-28T16:00:00.000Z,All,All,0,335760,810,341887,1083,341887,1083,,,,0,1,,7745772,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.084006433,10683818,146651
EUR,The United Kingdom,GBR,2021,49,2021-12-05T16:00:00.000Z,All,All,0,363966,863,385071,1066,385071,1066,,,,0,0,,8520252,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.665718776,11047784,147514
EUR,The United Kingdom,GBR,2021,50,2021-12-12T16:00:00.000Z,All,All,0,606265,799,681664,995,681664,995,,,,0,0,,10819879,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.520244448,11654049,148313
EUR,The United Kingdom,GBR,2021,51,2021-12-19T16:00:00.000Z,All,All,0,921671,818,928884,1055,928884,1055,,,,0,0,,10821174,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.401798473,12575720,149131
EUR,The United Kingdom,GBR,2021,52,2021-12-26T16:00:00.000Z,All,All,0,1291997,1021,1402596,1345,1402596,1345,,,,0,0,,10458633,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.021826676,13867717,150152
EUR,The United Kingdom,GBR,2022,1,2022-01-02T16:00:00.000Z,All,All,0,1320197,1479,1204025,1836,1204025,1836,,,,0,0,,13036160,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.547921257,15187914,151631
EUR,The United Kingdom,GBR,2022,2,2022-01-09T16:00:00.000Z,All,All,0,723364,1886,698855,2194,698855,2194,,,,0,0,,10143280,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.008985794,15911278,153517
EUR,The United Kingdom,GBR,2022,3,2022-01-16T16:00:00.000Z,All,All,0,729864,2018,721937,2196,721937,2196,,,,0,0,,9557666,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.977421821,16641142,155535
EUR,The United Kingdom,GBR,2022,4,2022-01-23T16:00:00.000Z,All,All,0,713385,1887,673286,2246,673286,2246,,,,0,0,,9084830,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.824166474,17354527,157422
EUR,The United Kingdom,GBR,2022,5,2022-01-30T16:00:00.000Z,All,All,0,587948,1703,525081,2184,525081,2184,,,,0,0,,8359979,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.714461143,17942475,159125
EUR,The United Kingdom,GBR,2022,6,2022-02-06T16:00:00.000Z,All,All,0,420066,1325,375261,1864,375261,1864,,,,0,0,,7179714,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.751836616,18362541,160450
EUR,The United Kingdom,GBR,2022,7,2022-02-13T16:00:00.000Z,All,All,0,315821,1192,299624,1886,299624,1886,,,,0,0,,5878371,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.796390994,18678362,161642
EUR,The United Kingdom,GBR,2022,8,2022-02-20T16:00:00.000Z,All,All,0,251517,1068,227726,1778,227726,1778,,,,0,1,,4796316,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.102060696,18929879,162710
EUR,The United Kingdom,GBR,2022,9,2022-02-27T16:00:00.000Z,All,All,0,277187,1002,300018,1679,300018,1679,,,,0,0,,4571432,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.578472295,19207066,163712
EUR,The United Kingdom,GBR,2022,10,2022-03-06T16:00:00.000Z,All,All,0,437532,999,478822,1648,478822,1648,,,,0,0,,4895133,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.328599965,19644598,164711
EUR,The United Kingdom,GBR,2022,11,2022-03-13T16:00:00.000Z,All,All,0,581305,1228,584021,1873,584021,1873,,,,0,0,,5272752,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,1.043247521,20225903,165939
EUR,The United Kingdom,GBR,2022,12,2022-03-20T16:00:00.000Z,All,All,0,606445,1462,580796,1969,580796,1969,,,,0,0,,5186052,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.789496162,20832348,167401
EUR,The United Kingdom,GBR,2022,13,2022-03-27T16:00:00.000Z,All,All,0,478786,1685,424132,2224,424132,2224,,,,0,0,,4464876,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.624548337,21311134,169086
EUR,The United Kingdom,GBR,2022,14,2022-04-03T16:00:00.000Z,All,All,0,299025,1936,274231,2420,274231,2420,,,,0,0,,3367608,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.701767411,21610159,171022
EUR,The United Kingdom,GBR,2022,15,2022-04-10T16:00:00.000Z,All,All,0,209846,1897,188411,2419,188411,2419,,,,0,0,,2533029,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.698478885,21820005,172919
EUR,The United Kingdom,GBR,2022,16,2022-04-17T16:00:00.000Z,All,All,0,146573,1628,131862,2091,131862,2091,,,,0,0,,2333365,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.642826441,21966578,174547
EUR,The United Kingdom,GBR,2022,17,2022-04-24T16:00:00.000Z,All,All,0,94221,1302,81692,1923,81692,1923,,,,0,0,,2056657,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-04T20:25:05.000Z,,0.778350898,22060799,175849
EUR,The United Kingdom,GBR,2022,18,2022-05-01T16:00:00.000Z,All,All,0,73337,1059,70544,1760,70544,1760,,,,0,0,,1778170,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.820281713,22134136,176908
EUR,The United Kingdom,GBR,2022,19,2022-05-08T16:00:00.000Z,All,All,0,60157,804,55936,1494,55936,1494,,,,0,0,,1738961,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.86315807,22194293,177712
EUR,The United Kingdom,GBR,2022,20,2022-05-15T16:00:00.000Z,All,All,0,51925,572,47649,1183,47649,1183,,,,0,0,,1213164,,DAILY,WEEKLY_V2,WEEKLY_V2,,WEEKLY_V2,OWID,2022-07-01T20:25:36.000Z,,0.815445354,22246218,178284
